iid,gender,order,pid,int_corr,samerace,age_o,age,field,race,from,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dec
112,0,10,125,0.34,0,21,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,NA,NA,NA,NA,NA,yes
112,0,3,126,0.3,0,22,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,5.0,7.0,9.0,6.0,8.0,7.0,8.0,5.0,8.0,NA,NA,NA,NA,NA,yes
112,0,9,127,-0.24,0,22,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,10.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,NA,NA,NA,NA,NA,yes
112,0,1,128,0.44,0,21,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,9.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,NA,NA,NA,NA,NA,yes
112,0,7,129,0.31,0,NA,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,NA,NA,NA,NA,NA,yes
112,0,4,130,0.19,0,20,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,8.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,8.0,NA,NA,NA,NA,NA,yes
112,0,6,131,0.35,0,19,20,Sociology,6,New Jersey,Social work,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,2.0,7.0,6.0,2.0,5.0,1.0,2.0,5.0,8.0,NA,NA,NA,NA,NA,no
113,0,1,122,0.08,0,22,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,8.0,10.0,9.0,10.0,5.0,5.0,8.0,1.0,0.0,NA,NA,NA,NA,NA,yes
113,0,5,123,-0.22,0,18,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,5.0,9.0,6.0,5.0,5.0,2.0,4.0,6.0,0.0,NA,NA,NA,NA,NA,no
113,0,8,124,0.85,0,22,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,5.0,9.0,8.0,1.0,10.0,1.0,1.0,4.0,0.0,NA,NA,NA,NA,NA,no
113,0,3,125,0.76,1,21,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,10.0,9.0,10.0,10.0,10.0,7.0,9.0,2.0,0.0,NA,NA,NA,NA,NA,yes
113,0,6,126,0.44,1,22,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,6.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0,0.0,NA,NA,NA,NA,NA,yes
113,0,2,127,-0.28,1,22,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,9.0,9.0,8.0,10.0,7.0,8.0,9.0,7.0,0.0,NA,NA,NA,NA,NA,yes
113,0,4,128,-0.09,1,21,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,6.0,10.0,9.0,8.0,7.0,4.0,6.0,8.0,0.0,NA,NA,NA,NA,NA,yes
113,0,10,129,0.32,1,NA,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,6.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0,0.0,NA,NA,NA,NA,NA,no
113,0,7,130,-0.11,0,20,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,9.0,9.0,8.0,6.0,5.0,5.0,7.0,7.0,0.0,NA,NA,NA,NA,NA,yes
113,0,9,131,0.45,0,19,21,Economics,2,"Milwaukee, Wisconsin",What a question!,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,4.0,9.0,8.0,3.0,6.0,2.0,3.0,5.0,0.0,NA,NA,NA,NA,NA,no
114,0,9,122,0.48,0,22,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,7.0,6.0,6.0,7.0,4.0,4.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,yes
114,0,3,123,0.13,0,18,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,8.0,7.0,6.0,6.0,5.0,4.0,7.0,7.0,3.0,NA,NA,NA,NA,NA,yes
114,0,6,124,-0.04,0,22,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,4.0,3.0,4.0,2.0,9.0,3.0,2.0,2.0,3.0,NA,NA,NA,NA,NA,no
114,0,1,125,-0.1,0,21,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,7.0,5.0,5.0,6.0,5.0,3.0,5.0,4.0,3.0,NA,NA,NA,NA,NA,no
114,0,4,126,0.6,0,22,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,5.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0,3.0,NA,NA,NA,NA,NA,no
114,0,10,127,0.05,0,22,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,2.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,3.0,NA,NA,NA,NA,NA,no
114,0,2,128,0.34,0,21,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,8.0,6.0,7.0,8.0,7.0,5.0,8.0,8.0,3.0,NA,NA,NA,NA,NA,yes
114,0,8,129,0.26,0,NA,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,5.0,6.0,5.0,4.0,6.0,3.0,5.0,5.0,3.0,NA,NA,NA,NA,NA,no
114,0,5,130,-0.06,0,20,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,7.0,8.0,7.0,5.0,6.0,6.0,7.0,6.0,3.0,NA,NA,NA,NA,NA,yes
114,0,7,131,0.13,0,19,20,"Economics, English",1,New York,NA,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,5.0,6.0,4.0,5.0,3.0,3.0,5.0,6.0,3.0,NA,NA,NA,NA,NA,no
115,0,3,122,-0.05,0,22,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,NA,NA,NA,NA,NA,no
115,0,7,123,0.07,0,18,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,6.0,10.0,10.0,7.0,6.0,5.0,5.0,8.0,3.0,NA,NA,NA,NA,NA,no
115,0,10,124,0.58,0,22,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,2.0,10.0,10.0,2.0,10.0,2.0,2.0,6.0,3.0,NA,NA,NA,NA,NA,no
115,0,5,125,0.71,1,21,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,NA,NA,NA,NA,NA,yes
115,0,8,126,0.4,1,22,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,6.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,NA,NA,NA,NA,NA,no
115,0,4,127,-0.09,1,22,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,8.0,5.0,9.0,9.0,10.0,8.0,7.0,7.0,3.0,NA,NA,NA,NA,NA,yes
115,0,6,128,-0.13,1,21,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,9.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0,3.0,NA,NA,NA,NA,NA,yes
115,0,2,129,0.45,1,NA,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,6.0,10.0,8.0,8.0,10.0,5.0,6.0,8.0,3.0,NA,NA,NA,NA,NA,no
115,0,9,130,0.49,0,20,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,6.0,9.0,9.0,9.0,9.0,5.0,6.0,8.0,3.0,NA,NA,NA,NA,NA,no
115,0,1,131,0.3,0,19,21,psychology,2,brooklyn ny,psychologist,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,no
116,0,10,122,0.08,0,22,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,NA,NA,NA,NA,NA,yes
116,0,4,123,-0.41,0,18,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7.0,10.0,8.0,8.0,8.0,6.0,8.0,7.0,4.0,NA,NA,NA,NA,NA,yes
116,0,7,124,0.68,0,22,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,4.0,4.0,8.0,2.0,10.0,0.0,3.0,5.0,4.0,NA,NA,NA,NA,NA,no
116,0,2,125,0.62,1,21,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,10.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0,4.0,NA,NA,NA,NA,NA,yes
116,0,5,126,0.33,1,22,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,6.0,9.0,10.0,7.0,9.0,4.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,no
116,0,1,127,-0.42,1,22,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,8.0,6.0,6.0,7.0,5.0,6.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
116,0,3,128,-0.31,1,21,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7.0,8.0,8.0,6.0,6.0,3.0,6.0,3.0,4.0,NA,NA,NA,NA,NA,no
116,0,9,129,0.07,1,NA,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,6.0,10.0,6.0,9.0,6.0,4.0,8.0,7.0,4.0,NA,NA,NA,NA,NA,yes
116,0,6,130,-0.4,0,20,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,10.0,7.0,7.0,7.0,6.0,5.0,8.0,7.0,4.0,NA,NA,NA,NA,NA,yes
116,0,8,131,0.54,0,19,21,political science,2,France,if only i knew,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,4.0,8.0,7.0,3.0,7.0,0.0,5.0,6.0,4.0,NA,NA,NA,NA,NA,no
117,0,4,122,0.12,0,22,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,NA,NA,NA,NA,NA,yes
117,0,8,123,0.05,0,18,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,7.0,10.0,8.0,7.0,8.0,4.0,7.0,2.0,1.0,NA,NA,NA,NA,NA,no
117,0,1,124,0.33,0,22,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,4.0,8.0,7.0,5.0,9.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,no
117,0,6,125,0.47,1,21,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,NA,NA,NA,NA,NA,yes
117,0,9,126,0.3,1,22,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6.0,10.0,9.0,7.0,8.0,6.0,7.0,4.0,1.0,NA,NA,NA,NA,NA,no
117,0,5,127,0.0,1,22,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,8.0,6.0,7.0,6.0,8.0,5.0,7.0,2.0,1.0,NA,NA,NA,NA,NA,no
117,0,7,128,-0.5,1,21,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,7.0,8.0,6.0,6.0,6.0,6.0,8.0,1.0,1.0,NA,NA,NA,NA,NA,no
117,0,3,129,-0.03,1,NA,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,7.0,7.0,6.0,7.0,9.0,5.0,4.0,1.0,1.0,NA,NA,NA,NA,NA,no
117,0,10,130,0.11,0,20,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,5.0,10.0,8.0,5.0,8.0,4.0,6.0,1.0,1.0,NA,NA,NA,NA,NA,no
117,0,2,131,-0.17,0,19,21,"Economics, Sociology",2,"Long Island, NY","Marketing, Advertising",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,no
119,0,7,122,0.06,0,22,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,3.0,8.0,5.0,5.0,5.0,NA,5.0,7.0,5.0,NA,NA,NA,NA,NA,no
119,0,1,123,-0.33,0,18,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,NA,6.0,7.0,8.0,9.0,4.0,5.0,7.0,5.0,NA,NA,NA,NA,NA,yes
119,0,4,124,0.69,0,22,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4.0,9.0,8.0,NA,8.0,NA,4.0,7.0,5.0,NA,NA,NA,NA,NA,no
119,0,9,125,0.77,0,21,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,6.0,8.0,8.0,9.0,8.0,6.0,7.0,8.0,5.0,NA,NA,NA,NA,NA,yes
119,0,2,126,0.47,0,22,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,5.0,4.0,8.0,7.0,6.0,NA,4.0,7.0,5.0,NA,NA,NA,NA,NA,no
119,0,8,127,-0.24,0,22,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,8.0,10.0,9.0,10.0,8.0,7.0,8.0,9.0,5.0,NA,NA,NA,NA,NA,yes
119,0,10,128,0.1,0,21,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,5.0,7.0,NA,NA,NA,NA,5.0,7.0,5.0,NA,NA,NA,NA,NA,yes
119,0,6,129,0.1,0,NA,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,7.0,9.0,9.0,NA,0.0,6.0,8.0,10.0,5.0,NA,NA,NA,NA,NA,yes
119,0,3,130,-0.01,0,20,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,6.0,9.0,8.0,9.0,7.0,NA,8.0,7.0,5.0,NA,NA,NA,NA,NA,yes
119,0,5,131,0.48,0,19,19,Polish,3,Puerto Rico,lawyer/gov.position,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,2.0,7.0,6.0,2.0,NA,1.0,3.0,7.0,5.0,NA,NA,NA,NA,NA,no
120,0,5,122,0.4,0,22,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,7.0,8.0,7.0,8.0,8.0,5.0,6.0,8.0,2.0,NA,NA,NA,NA,NA,yes
120,0,9,123,-0.31,0,18,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,5.0,8.0,6.0,2.0,2.0,2.0,4.0,6.0,2.0,NA,NA,NA,NA,NA,no
120,0,2,124,0.64,0,22,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,2.0,1.0,4.0,1.0,6.0,0.0,1.0,8.0,2.0,NA,NA,NA,NA,NA,no
120,0,7,125,0.53,0,21,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,6.0,8.0,8.0,6.0,8.0,5.0,5.0,7.0,2.0,NA,NA,NA,NA,NA,yes
120,0,10,126,0.69,0,22,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,8.0,10.0,8.0,7.0,8.0,6.0,7.0,8.0,2.0,NA,NA,NA,NA,NA,no
120,0,6,127,-0.36,0,22,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,9.0,4.0,5.0,2.0,2.0,1.0,2.0,7.0,2.0,NA,NA,NA,NA,NA,no
120,0,8,128,0.0,0,21,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,8.0,7.0,8.0,6.0,5.0,2.0,6.0,5.0,2.0,NA,NA,NA,NA,NA,yes
120,0,4,129,0.36,0,NA,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,5.0,7.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,NA,NA,NA,NA,NA,no
120,0,1,130,-0.23,0,20,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,9.0,9.0,9.0,8.0,10.0,2.0,9.0,5.0,2.0,NA,NA,NA,NA,NA,yes
120,0,3,131,0.54,0,19,20,English,3,"Long Island, NY",Writer,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,7.0,8.0,6.0,5.0,7.0,2.0,5.0,5.0,2.0,NA,NA,NA,NA,NA,no
121,0,2,122,0.04,0,22,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,8.0,10.0,10.0,7.0,7.0,8.0,9.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,6,123,-0.28,0,18,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,9.0,10.0,7.0,5.0,10.0,9.0,9.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,9,124,0.83,0,22,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,4.0,6.0,7.0,6.0,6.0,1.0,5.0,10.0,2.0,NA,NA,NA,NA,NA,no
121,0,4,125,0.72,1,21,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,6.0,10.0,10.0,8.0,8.0,4.0,8.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,7,126,0.14,1,22,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,8.0,7.0,10.0,7.0,10.0,9.0,9.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,3,127,-0.36,1,22,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,NA,NA,NA,NA,NA,no
121,0,5,128,-0.15,1,21,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,9.0,10.0,10.0,5.0,7.0,4.0,9.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,1,129,0.12,1,NA,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,7.0,6.0,7.0,8.0,10.0,7.0,7.0,1.0,2.0,NA,NA,NA,NA,NA,no
121,0,8,130,-0.23,0,20,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,6.0,10.0,5.0,2.0,2.0,4.0,7.0,1.0,2.0,NA,NA,NA,NA,NA,yes
121,0,10,131,0.52,0,19,21,psychology and english,2,"Memphis, TN","no idea, maybe a professor",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,7.0,10.0,10.0,8.0,10.0,1.0,9.0,1.0,2.0,NA,NA,NA,NA,NA,yes
122,1,8,112,-0.29,1,20,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,4.0,NA,NA,NA,NA,NA,yes
122,1,1,113,0.08,0,21,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,NA,NA,NA,NA,NA,no
122,1,9,114,0.48,0,20,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6.0,10.0,7.0,7.0,7.0,7.0,8.0,4.0,4.0,NA,NA,NA,NA,NA,no
122,1,3,115,-0.05,0,21,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,NA,NA,NA,NA,NA,no
122,1,10,116,0.08,0,21,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,NA,NA,NA,NA,NA,yes
122,1,4,117,0.12,0,21,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,NA,NA,NA,NA,NA,no
122,1,7,119,0.06,0,19,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,9.0,9.0,8.0,7.0,8.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
122,1,5,120,0.4,0,20,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,4.0,NA,NA,NA,NA,NA,yes
122,1,2,121,0.04,0,21,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,no
122,1,6,NA,-0.12,0,NA,22,Law,6,Long Island,Lawyer,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6.0,10.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,NA,NA,NA,NA,NA,no
123,1,2,112,-0.37,0,20,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,9.0,7.0,7.0,6.0,4.0,5.0,8.0,2.0,0.0,NA,NA,NA,NA,NA,yes
123,1,5,113,-0.22,0,21,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,6.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,0.0,NA,NA,NA,NA,NA,no
123,1,3,114,0.13,0,20,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,4.0,6.0,6.0,5.0,4.0,5.0,4.0,1.0,0.0,NA,NA,NA,NA,NA,no
123,1,7,115,0.07,0,21,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,0.0,NA,NA,NA,NA,NA,no
123,1,4,116,-0.41,0,21,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,6.0,5.0,5.0,4.0,4.0,6.0,4.0,2.0,0.0,NA,NA,NA,NA,NA,no
123,1,8,117,0.05,0,21,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,6.0,6.0,5.0,6.0,5.0,6.0,6.0,2.0,0.0,NA,NA,NA,NA,NA,no
123,1,1,119,-0.33,0,19,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,6.0,4.0,5.0,6.0,7.0,7.0,5.0,2.0,0.0,NA,NA,NA,NA,NA,no
123,1,9,120,-0.31,0,20,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,9.0,6.0,8.0,5.0,7.0,4.0,5.0,8.0,0.0,NA,NA,NA,NA,NA,no
123,1,6,121,-0.28,0,21,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,0.0,NA,NA,NA,NA,NA,no
123,1,10,NA,-0.29,0,NA,18,Biomedical Engineering,4,Louisiana,Cardiologist,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,0.0,NA,NA,NA,NA,NA,no
124,1,5,112,0.26,0,20,22,Economics and Political Science,4,Maryland,Law or finance,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6.0,7.0,7.0,4.0,4.0,5.0,6.0,6.0,6.0,NA,NA,NA,NA,NA,yes
124,1,8,113,0.85,0,21,22,Economics and Political Science,4,Maryland,Law or finance,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,7.0,6.0,7.0,5.0,5.0,8.0,8.0,8.0,6.0,NA,NA,NA,NA,NA,yes
