state,name,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,white,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,percent_change_private_nonfarm_employment,nonemployment_establishments,firms,black_owned_firms,native_owned_firms,asian_owned_firms,pac_isl_owned_firms,hispanic_owned_firms,women_owned_firms,manufacturer_shipments_2007,mercent_whole_sales_2007,sales,sales_per_capita,accommodation_food_service,building_permits,fed_spending,area,density
Georgia,Dawson County,13085.0,22330.0,15999.0,5.7,22.8,14.0,50.0,95.6,0.5,0.4,0.6,NA,1.4,4.1,93.4,84.7,3.2,4.2,84.6,18.8,1985.0,31.9,10425.0,78.9,4.3,201400.0,8163.0,2.66,25557.0,51128.0,12.0,614.0,5645.0,33.7,2067.0,3229.0,NA,NA,NA,NA,NA,16.2,0.0,103913.0,466567.0,21598.0,49886.0,35.0,102561.0,210.83,105.9
Georgia,Decatur County,13087.0,27842.0,28240.0,6.7,25.4,13.9,51.1,54.2,41.1,0.4,0.5,NA,1.2,5.0,52.5,87.4,2.3,2.8,75.6,12.5,1637.0,21.4,12125.0,65.9,11.1,98900.0,10532.0,2.55,17833.0,33297.0,24.0,618.0,7837.0,-11.0,2012.0,2725.0,29.0,1.3,NA,NA,2.0,28.0,1021401.0,NA,395435.0,13854.0,24104.0,89.0,244415.0,597.14,46.6
Georgia,DeKalb County,13089.0,691893.0,665865.0,7.3,23.9,9.0,52.1,33.3,54.3,0.4,5.1,0.0,2.4,9.8,29.4,78.9,16.3,18.1,87.9,38.7,40569.0,30.7,304968.0,58.6,36.6,19e4,264837.0,2.53,28412.0,51349.0,16.1,16116.0,259528.0,-21.0,63918.0,73184.0,39.6,0.9,6.8,0.1,3.6,37.2,7489009.0,9361148.0,7973387.0,10867.0,1207713.0,432.0,5036572.0,267.58,2585.7
Georgia,Dodge County,13091.0,21796.0,19171.0,6.2,23.3,13.8,47.5,66.8,29.8,0.3,0.5,NA,1.0,3.4,65.5,92.9,1.4,3.2,76.9,13.8,1710.0,25.2,9857.0,71.1,8.6,75500.0,7821.0,2.43,16288.0,33580.0,20.0,347.0,3987.0,9.7,1243.0,1447.0,NA,NA,NA,NA,NA,NA,199135.0,9821.0,167117.0,8452.0,12514.0,12.0,186064.0,495.89,44.0
Georgia,Dooly County,13093.0,14918.0,11525.0,5.7,21.2,13.8,46.0,45.6,49.9,0.1,0.6,0.0,0.9,5.8,43.3,87.1,2.8,4.2,69.7,9.6,1182.0,19.0,6328.0,66.9,8.5,66e3,4856.0,2.41,14871.0,31038.0,27.1,173.0,2320.0,-21.4,622.0,930.0,30.6,NA,NA,NA,4.4,NA,303771.0,61913.0,151362.0,13121.0,6625.0,0.0,113395.0,391.94,38.1
Georgia,Dougherty County,13095.0,94565.0,96065.0,7.6,25.7,12.1,53.5,29.6,67.1,0.2,0.8,NA,1.2,2.2,28.9,75.9,2.2,3.6,80.7,19.6,7477.0,18.0,40801.0,48.5,31.5,100300.0,36072.0,2.49,19210.0,32435.0,28.9,2487.0,40012.0,-12.3,5591.0,6892.0,34.0,NA,4.4,NA,1.2,33.7,NA,1175674.0,1543650.0,16198.0,170969.0,54.0,1094799.0,328.69,287.7
Georgia,Douglas County,13097.0,132403.0,92174.0,7.4,28.3,8.5,51.8,52.5,39.5,0.3,1.4,NA,2.4,8.4,49.0,79.5,8.4,10.3,86.4,23.7,10457.0,32.9,51672.0,71.5,16.1,157300.0,44747.0,2.84,24515.0,55852.0,11.3,2504.0,33992.0,16.3,9867.0,11400.0,NA,0.4,2.5,NA,2.7,33.1,989859.0,929175.0,2055804.0,16536.0,212285.0,72.0,491301.0,200.07,661.8
Georgia,Early County,13099.0,11008.0,12354.0,6.5,26.4,16.3,52.8,48.4,49.6,0.4,0.3,0.0,0.8,1.6,47.7,91.4,0.4,0.9,77.1,13.5,856.0,19.4,4975.0,66.3,6.0,75e3,4077.0,2.72,16330.0,26928.0,28.9,236.0,2929.0,-21.2,576.0,961.0,NA,NA,NA,NA,NA,NA,832266.0,131927.0,75758.0,6416.0,6271.0,12.0,115188.0,512.59,21.5
Georgia,Echols County,13101.0,4034.0,3754.0,8.9,29.3,9.9,49.4,74.9,4.2,1.8,0.3,NA,2.8,29.3,63.3,85.4,17.7,23.6,67.8,6.1,245.0,28.7,1558.0,70.8,3.8,73800.0,1297.0,3.06,14201.0,32390.0,32.1,17.0,0.0,NA,125.0,177.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,3.0,13604.0,414.89,9.7
Georgia,Effingham County,13103.0,52250.0,37535.0,7.0,28.5,9.1,50.2,82.6,13.5,0.3,0.8,NA,1.9,2.9,81.0,83.3,2.0,3.4,84.3,15.5,4629.0,29.1,19884.0,74.5,6.8,153500.0,17480.0,2.87,23465.0,56903.0,10.3,706.0,7112.0,32.9,2993.0,4492.0,6.5,NA,NA,NA,NA,25.9,NA,63037.0,322581.0,6345.0,26103.0,121.0,200552.0,477.7,109.4
Georgia,Elbert County,13105.0,20166.0,20511.0,6.5,23.3,16.8,52.1,65.9,29.5,0.2,0.6,NA,1.0,4.8,64.2,90.3,3.0,4.7,73.0,9.6,1468.0,20.0,9583.0,71.1,8.0,81400.0,7733.0,2.62,17100.0,30543.0,23.0,477.0,5225.0,-9.7,1300.0,1650.0,NA,NA,NA,NA,NA,NA,515223.0,106277.0,136950.0,6644.0,14557.0,18.0,195362.0,351.06,57.4
Georgia,Emanuel County,13107.0,22598.0,21837.0,7.3,25.4,14.0,51.2,61.6,33.5,0.3,0.7,NA,0.9,4.1,60.8,86.9,3.5,5.4,72.4,9.7,1452.0,22.9,9968.0,67.1,7.5,77800.0,8265.0,2.6,16076.0,30205.0,24.2,415.0,5360.0,1.3,1694.0,2163.0,NA,NA,NA,NA,NA,31.0,448400.0,93384.0,184041.0,8160.0,14804.0,5.0,238560.0,680.6,33.2
Georgia,Evans County,13109.0,11e3,10495.0,7.7,25.8,13.7,51.0,58.8,29.1,0.2,0.7,0.2,1.1,13.1,56.6,84.0,7.4,12.6,73.3,13.4,732.0,23.1,4664.0,69.6,4.5,91500.0,4022.0,2.6,19072.0,40796.0,21.2,229.0,3771.0,4.4,716.0,940.0,NA,NA,NA,NA,NA,36.3,354790.0,NA,153912.0,13507.0,6395.0,14.0,82108.0,182.85,60.2
Georgia,Fannin County,13111.0,23682.0,19798.0,4.8,19.1,21.9,51.2,97.1,0.4,0.3,0.3,NA,1.2,1.8,96.1,89.0,1.8,4.0,77.9,16.2,2540.0,26.7,16207.0,80.7,4.9,172400.0,10524.0,2.21,21103.0,34145.0,16.2,557.0,4444.0,6.3,2615.0,3558.0,NA,NA,NA,NA,NA,25.0,0.0,41794.0,293099.0,12995.0,29653.0,106.0,191315.0,386.72,61.2
Georgia,Fayette County,13113.0,106567.0,91263.0,4.6,26.4,12.7,51.7,71.1,20.1,0.3,3.9,NA,2.2,6.3,67.8,87.4,8.8,10.8,93.6,41.5,12342.0,29.7,40793.0,84.5,8.5,252700.0,37683.0,2.78,35076.0,82216.0,4.7,3155.0,37355.0,26.2,9127.0,12696.0,16.0,NA,4.4,NA,3.6,29.8,1744689.0,877241.0,1390039.0,13122.0,171207.0,82.0,632435.0,194.34,548.3
Georgia,Floyd County,13115.0,96317.0,90565.0,6.8,24.3,14.2,51.6,76.9,14.2,0.4,1.3,0.1,1.9,9.3,73.7,83.4,6.7,9.2,75.9,17.9,7568.0,22.3,40551.0,67.1,16.4,118300.0,34977.0,2.63,20640.0,41066.0,18.7,1964.0,34138.0,-10.0,6481.0,8145.0,NA,NA,3.3,NA,NA,28.6,3346076.0,636186.0,1039780.0,10932.0,144251.0,55.0,671227.0,509.91,188.9
Georgia,Forsyth County,13117.0,175511.0,98407.0,7.7,30.4,8.9,50.3,85.4,2.6,0.3,6.2,NA,1.6,9.4,80.3,88.6,12.8,16.5,90.6,43.6,9650.0,29.9,64052.0,86.8,3.8,276700.0,55380.0,2.95,35385.0,87605.0,6.0,5041.0,57948.0,95.2,14683.0,19448.0,1.9,0.5,4.3,NA,4.4,27.5,2318605.0,2503452.0,1960919.0,12382.0,183104.0,1125.0,385603.0,224.02,783.5
Georgia,Franklin County,13119.0,22084.0,20285.0,5.8,22.4,16.9,50.6,87.3,8.4,0.2,0.5,NA,1.7,3.9,85.6,89.2,2.5,4.0,74.3,13.6,1393.0,22.3,10553.0,71.9,7.8,124300.0,8691.0,2.5,19276.0,36739.0,17.8,453.0,5751.0,-9.4,1695.0,1915.0,NA,NA,NA,NA,NA,25.3,430397.0,107788.0,315062.0,14431.0,22760.0,1.0,175793.0,261.5,84.5
Georgia,Fulton County,13121.0,920581.0,816006.0,6.8,23.9,9.1,51.3,44.5,44.1,0.2,5.6,0.0,2.2,7.9,40.8,78.4,13.0,15.9,89.6,47.6,48118.0,27.1,437105.0,56.0,44.1,253100.0,357463.0,2.39,37211.0,56709.0,15.3,33026.0,714815.0,-7.0,86718.0,106113.0,26.7,0.5,5.4,NA,3.2,32.3,10428483.0,40824135.0,13239670.0,13363.0,4133808.0,1101.0,16956339.0,526.64,1748.0
Georgia,Gilmer County,13123.0,28292.0,23456.0,5.9,22.0,17.7,50.0,92.3,0.5,0.3,0.3,0.1,1.3,9.5,88.6,82.1,5.6,7.8,75.4,13.4,2496.0,28.1,16564.0,70.8,5.5,137600.0,11741.0,2.37,20439.0,36741.0,18.1,574.0,6587.0,8.1,2502.0,2593.0,NA,NA,NA,NA,NA,24.7,354553.0,45815.0,370523.0,12965.0,36555.0,91.0,168837.0,426.54,66.3
Georgia,Glascock County,13125.0,3082.0,2556.0,6.5,26.4,15.1,51.8,89.8,8.2,0.2,0.0,0.0,1.1,1.1,89.2,87.2,0.7,0.6,72.5,10.5,331.0,32.4,1519.0,71.9,3.8,69500.0,1188.0,2.48,16844.0,37149.0,16.6,27.0,205.0,10.8,176.0,216.0,NA,NA,NA,NA,NA,NA,0.0,0.0,4815.0,1739.0,NA,0.0,32368.0,143.74,21.4
Georgia,Glynn County,13127.0,79626.0,67568.0,6.7,24.2,15.0,52.5,67.6,26.0,0.3,1.2,0.1,1.8,6.4,64.8,81.9,5.2,8.0,86.1,26.4,8409.0,19.1,40716.0,64.5,20.1,180900.0,30617.0,2.51,28040.0,50337.0,15.2,2551.0,31508.0,3.1,5646.0,NA,NA,NA,NA,NA,NA,NA,NA,270865.0,1351775.0,18083.0,398301.0,307.0,920548.0,419.75,189.7
Georgia,Gordon County,13129.0,55186.0,44104.0,7.4,27.0,11.6,50.6,85.2,3.6,0.4,1.0,0.1,2.0,14.0,79.9,85.4,8.9,13.5,73.3,12.7,3336.0,23.7,22278.0,69.1,13.9,123200.0,19229.0,2.77,18285.0,40916.0,17.1,1023.0,16016.0,-17.9,3386.0,4842.0,NA,NA,2.6,NA,NA,20.4,2528116.0,NA,659417.0,12680.0,62480.0,33.0,278e3,355.81,155.1
Georgia,Grady County,13131.0,25011.0,23659.0,7.6,25.7,14.1,51.6,62.8,28.7,0.7,0.4,NA,1.6,10.0,59.5,88.8,6.1,8.3,74.1,10.1,1670.0,27.4,10760.0,64.6,4.8,90800.0,9477.0,2.61,17785.0,32247.0,25.9,427.0,4017.0,1.4,1495.0,1843.0,NA,NA,NA,NA,NA,27.3,183214.0,201332.0,168147.0,6750.0,13083.0,20.0,167391.0,454.53,55.0
Georgia,Greene County,13133.0,15994.0,14406.0,5.6,20.6,21.0,51.2,56.6,38.2,0.3,0.3,0.1,1.1,5.6,54.8,88.9,2.8,3.5,75.3,18.9,1302.0,25.5,8688.0,75.2,7.0,124300.0,6064.0,2.59,24943.0,38513.0,23.6,393.0,4696.0,10.8,1266.0,1986.0,14.6,NA,NA,NA,NA,16.5,673247.0,31905.0,137147.0,8715.0,60642.0,124.0,136286.0,387.44,41.3
Georgia,Gwinnett County,13135.0,805321.0,588448.0,7.7,29.1,6.8,50.7,53.3,23.6,0.5,10.6,0.1,3.1,20.1,44.0,82.9,25.5,32.2,87.3,34.9,42310.0,32.5,291547.0,72.1,20.5,194200.0,260375.0,2.97,26901.0,63219.0,11.0,21349.0,293265.0,2.0,75839.0,93820.0,17.0,1.1,14.2,0.2,9.3,28.6,6480318.0,28829120.0,13857021.0,17939.0,1264671.0,1239.0,2448315.0,430.38,1871.2
Georgia,Habersham County,13137.0,43041.0,35902.0,6.7,23.9,15.3,52.8,85.7,3.4,0.5,2.2,0.2,1.8,12.4,80.4,88.4,8.5,11.8,75.0,18.7,3078.0,22.3,18146.0,74.1,7.7,144600.0,15046.0,2.52,19286.0,40192.0,19.6,829.0,11341.0,-5.2,3158.0,4315.0,NA,NA,NA,NA,NA,24.0,968514.0,NA,492128.0,11672.0,41762.0,35.0,245537.0,276.74,155.5
Georgia,Hall County,13139.0,179684.0,139277.0,7.9,27.9,11.1,50.1,74.1,7.4,0.5,1.8,0.1,2.2,26.1,63.6,84.9,16.2,25.0,76.5,21.0,10877.0,25.9,68825.0,69.0,14.1,175200.0,60173.0,2.83,23675.0,50876.0,14.8,4007.0,59965.0,3.6,12601.0,17307.0,NA,0.6,4.4,NA,6.9,25.1,6068981.0,4914547.0,2220699.0,12417.0,224064.0,184.0,1014171.0,392.78,457.5
Georgia,Hancock County,13141.0,9429.0,10076.0,4.6,18.2,15.6,45.2,24.4,74.1,0.4,0.5,0.0,0.6,1.5,23.5,90.3,2.8,1.8,66.1,10.3,575.0,26.5,5360.0,75.5,4.5,73800.0,2907.0,2.73,10925.0,22283.0,26.8,69.0,703.0,-9.2,493.0,715.0,55.5,NA,NA,NA,NA,31.7,0.0,0.0,21008.0,2183.0,1031.0,12.0,93428.0,471.84,20.0
Georgia,Haralson County,13143.0,28780.0,25690.0,6.4,25.1,14.0,51.1,92.8,4.7,0.2,0.5,NA,1.4,1.1,92.1,83.5,1.0,1.9,69.6,11.0,1970.0,27.6,12287.0,73.5,8.2,109e3,10579.0,2.63,19033.0,38996.0,20.4,456.0,5375.0,-4.0,2067.0,2349.0,NA,NA,NA,NA,NA,22.0,952054.0,53193.0,313130.0,10907.0,14624.0,17.0,179118.0,282.17,102.0
Georgia,Harris County,13145.0,32024.0,23695.0,5.5,23.8,13.2,50.1,79.3,17.2,0.3,0.9,NA,1.5,2.7,77.6,88.4,2.5,4.3,88.5,27.4,3468.0,26.7,13397.0,88.5,3.0,196e3,11056.0,2.72,31073.0,67018.0,9.0,407.0,3324.0,-22.6,2203.0,2514.0,NA,NA,NA,NA,NA,21.1,NA,NA,66126.0,2271.0,43474.0,88.0,165931.0,463.87,69.0
Georgia,Hart County,13147.0,25213.0,22997.0,6.1,22.3,18.0,50.6,77.4,18.7,0.1,0.9,NA,1.3,3.1,76.2,87.8,2.0,3.4,75.3,15.2,1988.0,22.6,13007.0,76.5,4.2,129900.0,9492.0,2.56,19124.0,36109.0,22.4,404.0,4646.0,-25.6,1792.0,1725.0,NA,NA,NA,NA,NA,22.7,244785.0,58960.0,170726.0,7077.0,16806.0,29.0,171942.0,232.39,108.5
Georgia,Heard County,13149.0,11834.0,11012.0,6.3,25.8,13.2,50.3,86.9,9.8,0.3,0.5,0.0,1.7,1.9,86.1,84.5,0.9,2.5,71.8,7.3,940.0,36.2,5148.0,73.7,5.0,95300.0,4287.0,2.72,18077.0,42685.0,19.8,122.0,1147.0,-20.5,774.0,1038.0,NA,NA,NA,NA,NA,23.4,0.0,NA,24751.0,2167.0,1886.0,11.0,63343.0,296.03,40.0
Georgia,Henry County,13151.0,203922.0,119341.0,6.8,29.3,8.4,52.0,55.0,36.9,0.3,2.9,NA,2.4,5.8,52.5,82.3,7.5,10.0,89.2,24.4,17026.0,33.0,76533.0,80.2,10.8,171500.0,66327.0,2.91,25773.0,63923.0,8.3,3347.0,40160.0,41.2,15514.0,18508.0,28.9,NA,5.4,NA,2.7,33.6,1695755.0,3076624.0,1907354.0,10315.0,243225.0,260.0,781736.0,322.13,633.0
Georgia,Houston County,13153.0,139900.0,110765.0,7.3,26.8,10.4,51.3,63.3,28.6,0.3,2.4,0.1,2.8,6.1,60.5,79.3,5.0,7.6,87.3,24.4,18255.0,20.6,58325.0,67.8,17.7,132500.0,50199.0,2.65,25206.0,55098.0,12.8,2304.0,33434.0,25.1,7494.0,8657.0,17.1,NA,6.2,NA,2.8,29.1,1422893.0,NA,1524261.0,11610.0,206115.0,646.0,2418706.0,375.54,372.5
Georgia,Irwin County,13155.0,9538.0,9931.0,6.3,24.3,15.6,49.6,71.4,25.9,0.0,0.6,NA,0.9,2.4,70.4,83.9,2.0,6.5,70.3,9.2,793.0,22.9,4033.0,78.8,3.5,77500.0,3339.0,2.51,16561.0,38376.0,25.4,130.0,1568.0,-21.4,568.0,742.0,10.9,NA,NA,NA,NA,NA,0.0,94087.0,27252.0,2734.0,2608.0,19.0,76132.0,354.34,26.9
Georgia,Jackson County,13157.0,60485.0,41589.0,7.1,26.5,11.9,50.4,86.8,6.8,0.2,1.7,NA,1.8,6.2,83.8,85.1,4.5,7.5,78.9,17.7,3414.0,26.8,23752.0,75.2,5.7,166e3,20917.0,2.73,22473.0,51506.0,15.1,1166.0,14955.0,5.5,4538.0,6073.0,NA,NA,1.5,NA,3.9,21.1,1801528.0,568845.0,559370.0,9365.0,33343.0,82.0,318946.0,339.66,178.1
Georgia,Jasper County,13159.0,13900.0,11426.0,6.8,25.0,12.7,50.2,73.9,21.8,0.4,0.2,NA,1.7,3.7,72.6,86.1,3.1,4.2,78.3,13.3,903.0,35.9,6153.0,70.5,2.9,121800.0,4998.0,2.73,20263.0,42081.0,19.1,172.0,1611.0,-12.5,1106.0,1517.0,NA,NA,NA,NA,NA,27.7,187450.0,NA,33351.0,2442.0,3412.0,36.0,76898.0,368.17,37.8
Georgia,Jeff Davis County,13161.0,15068.0,12684.0,7.9,27.6,12.4,50.5,76.1,14.8,0.2,0.5,0.0,1.2,10.5,73.4,83.2,4.6,9.0,75.2,11.5,847.0,22.4,6488.0,71.0,8.2,74e3,5567.0,2.58,15730.0,32928.0,24.0,261.0,3444.0,-25.2,830.0,1009.0,NA,NA,NA,NA,NA,NA,242915.0,35858.0,204381.0,15440.0,9883.0,0.0,96807.0,330.74,45.6
Georgia,Jefferson County,13163.0,16930.0,17266.0,6.9,25.2,14.8,51.7,42.6,54.4,0.1,0.4,NA,0.9,3.1,41.4,87.2,1.6,2.7,72.6,8.7,1248.0,21.9,7298.0,70.9,10.5,74500.0,6281.0,2.64,15165.0,29268.0,26.9,330.0,4031.0,-9.4,986.0,1266.0,31.8,NA,NA,NA,NA,27.6,303595.0,127174.0,129391.0,7897.0,11202.0,19.0,183392.0,526.49,32.2
Georgia,Jenkins County,13165.0,8340.0,8575.0,7.4,26.8,15.1,52.5,54.9,40.5,0.3,0.4,0.0,1.2,4.0,54.1,92.5,4.4,6.1,70.6,12.8,453.0,25.0,4221.0,75.8,2.1,69700.0,3125.0,2.67,17629.0,27686.0,19.1,118.0,992.0,-57.1,494.0,716.0,NA,NA,NA,NA,NA,NA,116890.0,NA,53910.0,6311.0,3823.0,8.0,86525.0,347.28,24.0
Georgia,Johnson County,13167.0,9980.0,8560.0,5.5,20.9,13.9,44.0,63.1,35.0,0.2,0.2,NA,0.8,1.9,62.3,82.5,1.1,2.9,65.5,8.9,850.0,29.0,4120.0,69.9,8.9,64e3,3334.0,2.52,15659.0,27607.0,27.7,121.0,1187.0,-25.0,493.0,516.0,NA,NA,NA,NA,NA,21.1,0.0,NA,25209.0,2678.0,1384.0,0.0,79980.0,303.01,32.9
Georgia,Jones County,13169.0,28669.0,23639.0,6.6,26.1,12.5,51.6,73.2,24.4,0.2,0.7,NA,1.1,1.1,72.7,87.3,2.4,2.9,85.4,17.2,2041.0,24.4,11688.0,80.8,3.1,135200.0,10238.0,2.67,21598.0,50717.0,13.1,327.0,2567.0,21.7,1850.0,2169.0,NA,NA,NA,NA,NA,29.9,0.0,42353.0,70608.0,2588.0,13415.0,25.0,107522.0,393.93,72.8
Georgia,Lamar County,13171.0,18317.0,15912.0,5.9,21.1,13.6,51.7,66.0,30.8,0.3,0.4,NA,1.7,1.9,65.2,81.4,1.4,2.1,76.2,9.7,1514.0,25.3,7474.0,66.6,11.1,114100.0,6377.0,2.69,17725.0,37536.0,20.4,245.0,2633.0,-15.8,1054.0,1544.0,NA,NA,NA,NA,NA,27.8,0.0,NA,113965.0,6732.0,12041.0,80.0,117184.0,183.5,99.8
Georgia,Lanier County,13173.0,10078.0,7241.0,8.9,27.5,11.0,49.6,70.6,23.7,0.5,1.0,NA,2.3,4.6,68.5,86.5,3.4,4.0,76.8,9.4,613.0,23.2,4249.0,62.6,5.8,81300.0,3308.0,2.76,16894.0,37522.0,20.4,111.0,885.0,-9.9,454.0,731.0,NA,NA,NA,NA,NA,26.7,0.0,NA,NA,NA,NA,68.0,55660.0,185.26,54.4
Georgia,Laurens County,13175.0,48434.0,44874.0,7.1,25.8,14.2,52.4,60.6,35.8,0.2,1.0,NA,1.2,2.4,59.7,88.6,2.1,3.7,79.6,15.9,3841.0,21.4,21368.0,67.6,11.8,88800.0,17669.0,2.64,19387.0,38280.0,21.0,1064.0,15326.0,-8.6,3526.0,4485.0,NA,NA,NA,NA,NA,27.9,NA,252146.0,613069.0,12912.0,66796.0,60.0,546356.0,807.3,60.0
Georgia,Lee County,13177.0,28298.0,24757.0,6.6,28.0,8.3,50.2,76.9,18.6,0.3,2.2,NA,1.4,2.0,75.8,87.3,2.4,5.5,83.4,19.2,2228.0,20.1,10276.0,77.7,9.6,145300.0,9555.0,2.81,23867.0,59811.0,8.2,385.0,3568.0,44.2,1820.0,2208.0,NA,NA,NA,NA,NA,30.3,0.0,118292.0,123990.0,3754.0,6881.0,111.0,107836.0,355.78,79.5
Georgia,Liberty County,13179.0,63453.0,61610.0,10.3,30.2,6.3,51.2,47.1,42.2,0.6,2.0,0.6,4.7,9.7,42.7,70.4,6.6,11.1,88.7,16.3,10139.0,21.2,26731.0,50.8,23.2,120300.0,22626.0,2.76,18662.0,42674.0,17.8,829.0,13049.0,37.5,2438.0,3667.0,36.7,NA,NA,NA,3.0,34.7,NA,NA,539287.0,8908.0,62915.0,111.0,981362.0,489.8,129.5
Georgia,Lincoln County,13181.0,7996.0,8348.0,5.3,20.6,17.5,51.3,65.7,32.1,0.4,0.4,0.0,0.9,1.2,65.0,89.3,0.7,2.4,77.4,9.7,857.0,35.1,4786.0,78.9,2.2,98100.0,3435.0,2.32,19627.0,36399.0,26.3,155.0,976.0,-15.5,509.0,707.0,NA,NA,NA,NA,NA,34.5,0.0,9380.0,39568.0,4927.0,5229.0,16.0,66483.0,210.38,38.0
Georgia,Long County,13183.0,14464.0,10304.0,9.4,30.6,7.3,50.5,62.4,25.2,0.6,0.8,0.4,3.4,12.3,58.7,76.6,4.2,7.9,78.7,9.1,1492.0,26.4,6039.0,63.1,2.3,75700.0,4553.0,2.83,15068.0,41186.0,15.8,69.0,385.0,75.0,429.0,321.0,NA,NA,NA,NA,NA,NA,0.0,NA,17394.0,1548.0,1830.0,0.0,50584.0,400.29,36.1
Georgia,Lowndes County,13185.0,109233.0,92115.0,7.6,24.7,9.8,51.2,58.1,35.8,0.4,1.5,0.1,2.1,4.8,56.1,77.5,4.1,6.6,82.9,22.3,9002.0,17.0,43921.0,59.1,19.1,128800.0,38358.0,2.62,20041.0,39096.0,21.6,2734.0,38938.0,7.7,5869.0,8867.0,12.9,0.9,3.7,NA,3.0,30.0,2237776.0,756457.0,1804839.0,17744.0,209463.0,757.0,985497.0,496.07,220.2
Georgia,Lumpkin County,13187.0,29966.0,21016.0,5.9,20.8,12.7,50.3,94.4,1.1,0.6,0.5,0.1,1.8,4.5,91.8,82.9,3.8,5.7,80.9,19.5,2453.0,30.5,12925.0,70.5,6.4,170400.0,10863.0,2.49,20088.0,43394.0,15.2,493.0,4426.0,9.4,2278.0,3187.0,NA,NA,NA,NA,NA,NA,207779.0,37439.0,206576.0,7764.0,33394.0,56.0,155771.0,282.93,105.9
Georgia,McDuffie County,13189.0,21875.0,21231.0,7.1,26.0,13.6,53.1,57.2,39.8,0.3,0.3,NA,1.4,2.2,56.3,87.1,1.3,2.4,70.1,11.5,1340.0,23.7,9319.0,65.0,9.5,93600.0,8283.0,2.58,17261.0,35414.0,19.5,459.0,6388.0,-14.0,1333.0,1609.0,NA,NA,3.2,NA,NA,17.1,NA,NA,350350.0,16276.0,23602.0,33.0,167055.0,257.46,85.0
Georgia,McIntosh County,13191.0,14333.0,10847.0,5.5,21.5,17.3,51.2,61.5,35.9,0.4,0.3,NA,1.2,1.6,60.8,87.7,1.4,2.3,75.1,15.0,1345.0,25.7,9220.0,74.7,3.8,103400.0,5687.0,2.43,20964.0,39075.0,16.6,214.0,1435.0,-29.2,927.0,1217.0,NA,NA,NA,NA,NA,21.2,0.0,NA,113983.0,9952.0,19840.0,75.0,146742.0,424.3,33.8
Georgia,Macon County,13193.0,14740.0,14074.0,5.8,22.1,12.4,45.9,35.1,60.6,0.3,1.3,0.1,1.0,3.6,33.7,89.1,3.3,6.0,67.5,10.7,971.0,22.0,6136.0,64.9,9.3,69e3,4735.0,2.71,12902.0,27950.0,33.0,194.0,2086.0,-19.8,680.0,1101.0,NA,NA,NA,NA,NA,32.3,397403.0,39536.0,47915.0,3588.0,5623.0,1.0,118694.0,400.64,36.8
Georgia,Madison County,13195.0,28120.0,25730.0,6.1,24.4,13.3,50.6,87.6,8.4,0.3,0.6,NA,1.2,4.1,85.7,90.5,2.6,3.8,72.9,12.9,2339.0,23.5,11784.0,76.8,2.9,128100.0,9430.0,2.92,18975.0,41343.0,17.8,378.0,2195.0,-68.4,1966.0,2352.0,NA,NA,NA,NA,NA,NA,NA,57790.0,119211.0,4291.0,7222.0,58.0,172885.0,282.31,99.6
Georgia,Marion County,13197.0,8742.0,7144.0,6.5,24.0,13.9,50.8,60.1,32.7,0.5,0.9,0.1,1.6,6.5,58.3,90.4,4.4,7.6,80.2,6.8,885.0,26.4,4156.0,74.4,9.6,75900.0,3171.0,2.65,17729.0,31581.0,22.0,86.0,1260.0,-42.0,336.0,197.0,NA,NA,NA,NA,NA,38.6,0.0,NA,71742.0,10179.0,1021.0,17.0,52125.0,366.0,23.9
Georgia,Meriwether County,13199.0,21992.0,22534.0,6.5,23.7,15.8,52.3,57.9,39.1,0.4,0.6,0.0,1.2,1.6,57.3,84.5,0.9,1.6,72.8,9.7,1571.0,29.7,9957.0,72.5,5.4,95600.0,8453.0,2.58,18295.0,37845.0,16.8,318.0,3278.0,-34.7,1499.0,2142.0,22.9,NA,NA,NA,NA,28.6,233413.0,NA,100756.0,4421.0,14833.0,29.0,169584.0,501.22,43.9
Georgia,Miller County,13201.0,6125.0,6383.0,6.9,23.4,18.3,52.2,69.6,28.1,0.2,0.5,0.0,1.2,1.5,69.2,90.9,1.4,1.5,73.4,9.4,426.0,19.8,2791.0,69.9,3.4,80200.0,2577.0,2.29,19895.0,33196.0,18.2,129.0,1136.0,6.9,352.0,467.0,NA,NA,NA,NA,NA,37.5,0.0,14952.0,53450.0,8671.0,2935.0,4.0,66343.0,282.42,21.7
Georgia,Mitchell County,13205.0,23498.0,23932.0,7.4,24.8,13.1,48.1,47.9,47.7,0.3,0.5,0.0,1.0,4.4,46.4,90.3,2.3,4.2,66.0,9.6,1665.0,19.8,8996.0,65.4,11.3,76800.0,8170.0,2.7,16322.0,36198.0,22.2,386.0,6564.0,-2.5,1135.0,NA,NA,NA,NA,NA,NA,NA,NA,169162.0,150978.0,6268.0,15388.0,34.0,199805.0,512.09,45.9
