"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim","tempo_sim","count_pop","tempo_pop"
"cjwilley13",2093.92280259,93,43,5.55661856614,5.69202335788,0.663653681965,29,29,44,57,-0.0517879555221554,-0.00741661465326064,0.0665845142427713,0.0865271709547075
"ckarkyl",1003.79616748,47,24,5.88013591739,6.00452024789,0.464057458756,10,10,70,73,0.511111111111111,0.449466574975495,-0.111111111111111,0.0898933149950989
"ckeithdozier",1864.60462541,70,35,5.8408146928,5.97448161069,0.520257225005,44,44,160,165,0.0031762841930819,0.141264916636066,0.0634920990409657,0.0106158069595324
"ckieffer",3108.49690606,114,57,5.65094396606,5.7340775038,0.614672461755,13,13,127,134,-0.230769230769231,0.169967317119759,-0.230769230769231,-0.300711407211882
"claire_hartley",3318.10099722,164,73,5.00786266409,5.02398857372,0.796143069953,45,45,118,121,0.188984359650046,0.111336260503316,0.106114212637726,-0.00202429564551484
"clairlim",1204.72323023,63,20,5.89345928866,6.04378025721,0.534317274879,11,11,91,95,0.309090909090909,0.272727272727273,0.345454545454545,0.309090909090909
"clandestinely",1346.42210283,50,21,5.40117058996,5.35634312953,0.704784331417,19,19,54,63,0.169590643274854,0.169590643274854,0.00584795321637427,-0.0175438596491228
"clanfurt",814.149961196,54,17,4.03344304888,4.05222465346,0.650652467837,10,10,121,160,0.2,0.288888888888889,0.422222222222222,0.0666666666666667
"claptheirhands",1911.08762748,92,39,5.62069762,5.66316863972,0.556590774316,15,15,111,118,0.276190476190476,0.191389750587738,-0.142857142857143,-0.153111800470191
"clara_bella",1458.90746053,67,29,5.59605703334,5.83549165501,0.705755683299,14,14,49,50,-0.252747252747253,-0.274725274725275,-0.032967032967033,0.252747252747253
"ClarenceD",693.338336549,31,13,4.9190119066,4.83614048301,0.921640167965,25,25,120,137,-0.04,-0.0738271660735427,0.146666666666667,0.0469809238649817
"claretandbooed",442.318433099,18,9,5.78906192637,5.78272641238,0.392273216858,18,18,29,31,-0.0196078431372549,0.0065359477124183,-0.124183006535948,-0.0718954248366013
"clark_",4336.23968968,163,82,5.32827231047,5.41819010736,0.700087269621,47,48,300,318,0.0463177844095068,-0.0111577470152937,0.440945307578505,0.249189683341559
"clarkam",1578.71992703,51,29,5.9548224665,6.07470565949,0.49925002548,12,12,53,57,-0.0909090909090909,0.121212121212121,0.0909090909090909,0.121212121212121
"ClarksonIsLife",871.980654027,40,17,5.98259946579,6.0434727921,0.422024062497,19,19,110,117,0.0234605114359262,-0.0176470588235294,-0.0409356725146199,-0.0351907671538893
"clashclash_",770.18705308,31,16,5.77143822167,5.91780159009,0.575025009457,26,26,56,58,-0.0646153846153846,0.0801233616769775,-0.0523076923076923,0.00616333551361366
"ClassicRockDude",1099.14558823,45,22,5.77915934951,5.93151401575,0.560190086999,24,25,121,141,-0.250454132981017,-0.276365463579353,-0.235935052808204,0.138182731789677
"classicxcharm",1853.28646042,84,36,5.57635168423,5.61493727047,0.543428172658,57,57,168,171,-0.0288401310600591,-0.0163626509054708,0.126645792915912,0.17117850178031
"classmates",1506.25692448,71,28,5.67272576709,5.76940820605,0.581371300443,45,45,67,75,0.038422649140546,-0.0556962667863086,0.296109183836703,0.234818294879722
"ClassyMusicSnob",1449.53922493,38,21,5.171210072,5.17950295901,0.576709825104,28,28,93,98,0.0821192773293394,0.0079895246110634,0.161589545712571,0.189085415795167
"claudiojoe",1078.33040937,47,20,5.52449673209,5.69758662637,0.712946700048,16,16,45,53,0,-0.134458529090563,-0.166666666666667,-0.0168073161363204
"clay1990",1603.2000546,56,26,5.43479725571,5.60142705967,0.839053134485,23,23,67,75,-0.0118577075098814,0.0833339894677307,0.146245059288538,-0.0198414260637454
"clayfrost",3404.46459664,129,60,5.42316875996,5.65829620056,0.874108995581,15,15,74,82,-0.161904761904762,-0.344501551057929,0.2,0.229667700705286
"clayheb",823.972457031,32,13,4.81075669444,4.80149067473,0.747264694643,13,13,58,66,0.181833516713146,-0.0789473684210526,-0.153846153846154,0.0519524333466131
"Clcassar",2101.89781451,94,38,5.35901192102,5.45699575891,0.758886208776,79,80,177,199,0.1264218661593,0.0538515219728875,0.106818187448252,0.0531469508366314
"clearlikebutter",656.150431883,33,11,5.32328255076,5.48655090271,0.74770803694,13,13,38,52,-0.461538461538462,-0.282051282051282,-0.256410256410256,-0.282051282051282
"c-lee13",1127.08804849,48,21,5.51767136126,5.68604250648,0.669381267124,10,10,105,112,0.134839972492648,0.102261998512983,-0.539359889970594,-0.562440991821405
"clelanjh",975.158712042,45,19,5.61548212443,5.64785124697,0.549704094084,28,28,51,57,0.129801438359278,-0.0213340160327697,-0.219867742526941,-0.341344256524316
"clemisan",4143.47879762,184,83,4.75658486878,4.82407536059,0.832527049839,78,79,98,135,-0.0646343575631427,-0.0311773685417258,0.102615371801278,0.158568766884261
"clemstud",2748.88930219,100,55,5.74822532919,5.88264179194,0.571050865903,107,107,218,243,0.00317712501146446,0.138666545978674,-0.0509970128801054,-0.00478645308151955
"clem-tical",715.093014107,44,13,5.074411035,5.13416435278,0.937614838683,12,12,54,157,0.181818181818182,0.0909090909090909,0.0606060606060606,0.151515151515152
"clench123",1002.64869661,23,17,5.74991245918,5.78073755524,0.45186603839,16,16,40,56,-0.00836827408755723,0.0336134453781513,-0.183333333333333,-0.125524111313358
"CleoelC",1706.53360516,88,27,5.29875798066,5.4113822941,0.870725781964,12,12,56,59,0.424242424242424,0.393939393939394,0.212121212121212,0.242424242424242
"cleverreference",2590.64752658,117,44,5.08631378718,5.25615226612,0.907876676692,38,38,127,142,-0.189458881684176,-0.0487470352341192,0.0698006406204861,0.21219297690146
"clicclic",2929.85496322,134,65,5.53287176117,5.60764371266,0.659153005873,45,46,124,135,-0.00909550394037655,0.00202635181226688,-0.00707428084251509,0.0101317590613344
"cliche_calamity",3054.72665504,137,66,5.57945188048,5.65513897513,0.575695427643,13,13,97,99,-0.0266880256341812,0.081199794294115,0.45369643578108,0.48719876576469
"clickdata",2103.05939642,134,46,4.55764188297,4.56769619339,0.737814311956,43,44,76,104,0.00110864813143032,-0.0077951437223087,-0.0232558139534884,-0.116797596619402
"cliffdogg",3535.62635247,150,73,5.53751871431,5.61285318889,0.618790980618,17,17,89,94,0.0664211164155072,-0.268686645311939,0.273064589708196,0.208978501909286
"climbvertigo",994.441088383,70,19,5.48847002857,5.67284106645,0.794869597769,146,148,122,146,0.0876678896641361,0.0440203602820985,-0.00189116430140248,0.0300096284428866
"clincdan",256.353239541,23,7,5.79960118689,5.84666724711,0.454326716683,13,13,53,57,-0.0903244604661891,-0.102564102564103,0.0903244604661891,0
"cliniclondon",3723.09777536,157,77,5.85100505115,5.91515121886,0.448384620753,98,98,699,735,0.106006437796944,0.206134899722393,0.229270120916361,0.259337922385908
"clipperator",2242.76444865,124,41,5.60532254775,5.84493297675,0.762203435888,22,23,89,99,-0.256524163755918,-0.211013984535999,0.169566820109844,0.237390732602999
"clkmsc",3760.38357131,137,72,4.91980155045,4.99381524603,0.806380826865,155,161,168,206,0.012861470583219,-0.0611910482553849,0.188750611514814,0.09866336782475
"clocksaviour",2916.22098236,134,55,5.68366616063,5.81504883555,0.615494523649,37,38,230,244,-0.106686731838968,-0.224251691032694,-0.136739332356987,-0.236373404061488
"clore482",939.202333894,54,20,5.87191342412,5.94327584698,0.448393323035,30,30,71,74,0.0344827586206897,0.168203211481011,-0.117241379310345,0.0576038395482915
"clos3r",1457.35147193,72,21,5.34281023907,5.37455222786,0.766803346115,11,11,97,111,-0.2,-0.146795168683515,-0.0181818181818182,-0.110096376512636
"ClosedHandsOpen",1131.62033025,51,17,4.62961865366,4.57834629918,0.657203845587,12,12,63,69,0.0303030303030303,0.137408583724303,-0.272727272727273,0.10687334289668
"Cloudrunner56",1694.80751347,63,28,5.81593160132,5.96859055174,0.639003453633,24,24,76,81,0.245905354255968,0.159769749673672,0.116364405717622,0.157227775194746
"clownnl",3328.53707001,137,58,5.35573676678,5.46861838585,0.766333059775,17,17,51,57,0.220588235294118,0.199263349246521,-0.0147058823529412,-0.125462108784847
"CLSTRPHK",2528.56707594,105,51,5.74381565875,5.82812539843,0.501674380159,111,111,176,185,0.150073935978484,0.20762917312819,0.116942859401814,0.0537567217837832
"ClubbererSW",1438.52515168,103,30,4.90217094552,5.01983052244,0.880859365536,79,89,213,284,0.014677166952671,0.0932286555446516,0.133528328530507,0.013359502580845
"Clubberswill",2510.93847864,138,53,5.50993773145,5.64596234508,0.726235177213,10,10,72,82,0.244444444444444,0.155555555555556,-0.0222222222222222,0.333333333333333
"Clu_ck",336.869025528,18,7,6.04959024627,6.16398833012,0.388128641734,24,24,70,73,-0.0072463768115942,0.0289855072463768,0.0144927536231884,0.152173913043478
"clusterfuckify",770.373017404,46,12,5.75554598163,5.79043960009,0.592778762218,12,12,79,86,-0.121212121212121,-0.290084787862418,0.0303030303030303,0.0458028612414345
"Clyrea",4575.70248119,183,91,5.38619252372,5.45973164727,0.703627786508,56,56,182,192,0.124756361618997,0.0426109055797449,0.036387272138874,0.110788354507337
"cmcgarel",2520.79297276,87,42,5.30459020583,5.37113434887,0.715919201785,51,52,323,355,-0.0840535208608704,-0.00868209888059618,-0.0620582069907361,-0.131810046641778
"cmdrfletcher",3068.52397668,126,61,5.32501802859,5.43526350183,0.799098148397,18,19,77,80,0.150326797385621,0.00657908974984724,0.202614379084967,0.177635423245876
"cmeindl10",1726.65479525,80,33,5.57193665405,5.67284106645,0.677420614736,79,79,152,174,-0.077285274602074,-0.0279903193548273,-0.0262987026848279,-0.0257078645309359
"cmeisterbrau",3511.84605108,129,63,5.73643571622,5.8618562788,0.620001927287,177,178,197,231,0.112226128096498,0.0895971529448645,0.154553397445985,0.207365526330568
"CMG0828",1562.0324352,60,28,5.90157083752,6.00304298899,0.435363140625,75,75,186,194,0.069947729717875,0.0495482444820558,-0.0822066101838943,-0.0430382561559463
"cmjswarts",3763.39292119,159,74,5.76690427653,5.93782863979,0.628617859672,19,19,129,138,0.192982456140351,0.0994152046783626,0.00584795321637427,0.0994152046783626
"cmkoliha",4409.23212323,182,88,5.24258307003,5.34738111228,0.681663741809,68,69,176,187,0.0118864673319983,-0.0191341312713239,-0.149241200946201,0.0289236868054895
"cmorgan11",2687.07806946,116,54,5.56592187131,5.64484347879,0.625046201405,21,21,103,110,0.0288474874331658,0.11595420713049,-0.0769266331551088,0.0483142529710374
"cmos2000",1444.75377447,66,25,5.43899032033,5.47585851911,0.683051166938,23,23,54,60,0.364357150000014,0.194445975424705,0.221782613043487,0.361113954360166
"cmridens",1221.72608728,75,24,5.78290960517,5.84983385358,0.546866070317,25,25,80,85,0.12,0.157988771681411,0.0933333333333333,0.0907595071361299
"cmykous",3719.20607632,161,74,5.42009393856,5.544527801,0.762414431539,18,18,111,114,-0.0718954248366013,0.0196078431372549,0.241830065359477,0.202614379084967
"CMYSNK",1056.05665841,48,20,5.96339672113,6.10302356079,0.531293148119,44,44,116,125,0.0814384037721626,0.0995764946688416,-0.0222104737560444,0.0995764946688416
"c_nordrum",1680.85418305,67,29,5.89443497178,5.94662596412,0.477933294172,11,11,99,111,-0.0545454545454545,0.183493960854393,0.0181818181818182,0.330289129537908
"Co11ision",1087.25518734,31,17,5.75105765388,5.89271370447,0.649551001816,17,17,68,75,0.191176470588235,0.0882352941176471,-0.161764705882353,0.0588235294117647
"cobmaniac",2829.63607174,105,48,5.01321978633,4.99431142587,0.7793025419,21,21,303,321,0,0.0689789095792469,-0.0906923823984585,0.112510136205513
"cobmeister123",1839.74113401,85,31,5.42963089251,5.55326389787,0.780887294746,11,12,191,200,0.2,0.351912198623902,-0.309090909090909,-0.31486880929507
"cocofloz",1238.82488784,62,28,5.85160721732,5.97333776615,0.53773618786,18,18,80,80,0.0326797385620915,0.104918596715284,-0.163398692810458,-0.262296491788211
"coco-missile",700.958363324,38,16,5.81662741347,5.90096162307,0.462105290375,10,10,89,91,0.111111111111111,0.244444444444444,0.0666666666666667,0.0222222222222222
"coco-ono",849.052087609,60,18,5.81070597301,6.00078964158,0.613202881614,13,13,62,65,0.41025641025641,0.358974358974359,0.282051282051282,0.282051282051282
"codhinger",4689.19879808,189,89,4.87173691757,4.90712101743,0.755473502122,48,48,100,117,0.074468085106383,0.158971718976126,0.101063829787234,0.106879291289034
"CodyKoopa",477.234816521,26,7,4.62705774881,4.6482277963,0.73930978421,25,26,47,74,-0.126666666666667,-0.173914016143569,-0.16,0.301005027940793
"codylclements",1519.67627527,69,31,5.65780055508,5.85593447447,0.638336741623,35,35,86,95,0.069023569023569,0.118344252301919,0.0100925182877386,0.160475033504973
"codypett",1516.71435468,65,24,5.08916785533,5.16453129631,0.772602951608,58,58,73,83,0.10293676664876,0.0920934107037868,-0.095670641944142,-0.118752029591725
"coenze",1100.77946225,45,19,5.696844665,5.86214675531,0.676630200537,19,19,49,57,0.12280701754386,0,0.0526315789473684,-0.0117998720900798
"coernel",2006.09225331,77,35,5.58002002907,5.73538169815,0.723022132609,14,14,77,78,0.516483516483517,0.255571332050651,0.0989010989010989,0.0555589852284023
"coffec",1538.51085609,57,28,5.79122138781,5.93283633215,0.603968078053,12,12,41,44,0.121212121212121,0.393939393939394,0.151515151515152,0.181818181818182
"cold-cold-hands",1263.36875099,54,24,5.86478679494,5.9959697482,0.542540821819,57,57,115,117,-0.0858665037463122,-0.114611026169234,-0.0144155444245634,0.0277081601727817
"coldesire3",1746.44866738,88,32,5.88682258446,5.99593927387,0.485801978682,13,13,122,125,0.0512820512820513,-0.103904866693226,-0.435897435897436,-0.415619466772905
"ColdHill",1169.8121643,66,27,5.79239552614,5.97412604491,0.65623965216,27,28,49,55,0.0572251336249561,0.203441736002271,-0.0686701603499473,-0.346710564172884
"coldhunter",1261.6114494,45,20,5.74319424019,5.78725780371,0.474710005209,12,12,75,79,-0.0606060606060606,-0.0458028612414345,0.424242424242424,0.0763381020690574
"ColdnessCalms",305.451141703,14,5,5.94049312851,5.96129588528,0.36959968947,21,21,37,41,-0.257142857142857,-0.257142857142857,0.0857142857142857,-0.0666666666666667
"coldscene",1964.09185301,80,34,5.75444134446,5.84721903405,0.501684663857,17,17,115,119,0.132352941176471,0.110701860692512,0.455882352941176,0.317345333985201
"ColdWarTalha",1053.42263819,37,18,5.76058718354,5.87317116106,0.63240461972,26,26,99,109,0.249230769230769,0.0280395602254475,-0.0153846153846154,-0.289742122329624
"ColdWinternight",433.742359814,27,9,4.51515827643,4.66385894985,0.903258485689,13,14,82,89,0.274562589193458,0.172189206418456,-0.58974358974359,-0.389643250099598
"colenochka",3469.46686389,123,54,5.55888056229,5.74506366502,0.760805869941,44,44,170,203,-0.0539968918116297,0.00851993855357274,-0.225516430507395,-0.0830694008973342
"ColFang",1485.61187405,58,22,5.24132934306,5.20314291108,0.799600337341,41,41,86,92,-0.188034188034188,-0.0824641773574369,0.128126930498429,0.162367642175294
"colintd",3240.44421464,147,70,5.4932239791,5.53751591452,0.595246352618,23,23,46,55,0.321431102232675,0.410371593406687,0.289684820530683,0.498023778406174
"Collar93",2114.70246416,116,41,5.57254173972,5.80054696532,0.766573783029,17,17,60,64,0.0147058823529412,0.0147058823529412,0.0735294117647059,0.102941176470588
"collard_greens",3585.97031935,162,79,5.48099993357,5.51549101923,0.611454524484,102,102,140,154,0.143190251129034,0.130050162882732,0.025840303120979,-0.0159642415514731
"collectiveLDN",4058.2562915,154,81,5.82563562431,5.90117923704,0.474766842294,41,41,352,361,0.133007956422179,0.183392428719618,0.250152578592172,0.173545855365544
"Collin24",1630.84700339,69,30,5.06600975914,5.01971433213,0.659947242546,21,21,138,152,-0.0811458158301997,-0.115389949732663,0.348449679741446,0.336554020053601
"collinbarlage",1955.21110528,87,40,5.50658425073,5.58580239048,0.631251663274,38,38,93,100,0.135521236308075,0.290806081779175,0.0071326966477934,0.165360321011688
"Colliniscool",1924.42863207,66,32,4.91557182785,4.85588243004,0.71726270719,21,21,115,130,-0.133971291866029,0.0961549574185588,-0.176611481512788,0.0431665847301716
"collinsgeorge",2806.63719254,108,56,5.64595719617,5.75878552004,0.645565227598,13,13,52,54,0.0769230769230769,0,0.461538461538462,0.467571900119518
"collinshumate",861.482658285,36,15,6.02085824253,6.151641898,0.513796136171,10,10,68,79,0.314626602482846,0.522727272727273,0.2,0.134839972492648
"Collusor",2678.64274414,110,41,5.20276403537,5.21844083024,0.771717449933,29,29,100,112,-0.271604938271605,-0.189059990976739,0.298397267532419,0.231064636689353
"colombocanonbal",3935.80542204,178,75,5.115884466,5.12184833125,0.738918438763,76,78,94,107,0.0530849671141152,-0.0892198268694453,-0.00421793270025722,0.0838732462279343
"Colonel_Ingus",2214.11661854,95,37,5.61356430914,5.70361956795,0.627970787738,27,27,159,164,-0.196581196581197,-0.230227505236657,0.0541310541310541,-0.0115113752618328
"colorless_color",308.427408328,13,7,5.99133872318,6.20757844831,0.58530054182,33,33,57,59,0.18356479427176,0.155029673146857,0.15530303030303,0.293838994559449
"Color_Of_Sound",2253.53793159,69,45,5.32057721373,5.53778723171,0.8852452984,145,150,73,123,0.333681808768198,-0.00594228496012446,0.29632898334139,-0.0435977721417926
"colorwaves",1067.28826359,44,17,5.53021198833,5.6443124906,0.642549392508,22,22,97,104,0.194805194805195,0.173536200037653,0.0735930735930736,0.13015215002824
"-Colt45-",1818.56212253,73,35,5.68552158872,5.75601578803,0.552899362706,96,96,130,141,0.116562414654803,0.125578918558719,0.106602327635757,0.143754506526745
"Comicbase",3369.07512147,117,62,5.61562449887,5.82489424807,0.749806728574,24,24,116,121,0.159420289855072,0.230356972959743,-0.0217391304347826,0.259608652065743
"comingalive",765.581488747,39,15,5.65528794193,5.83519137446,0.649522857942,34,34,57,67,0.194991367461579,0.261883513396033,0.128456786169165,0.212881505641539
